Code,Metro,Class,Population,2010 males,2010 Males pct,2010 females,2010 female pct,2010 Sex ratio1,2010 Total population,2000 males,2000 male pct,2000 female pct,2000 female pct,2000 Sex ratio1,2010 median age,2010 Under 18 years,2010 18 to 24 years,2010 25 to 34 years,010 35 to 44 years,2010 45 to 54 years,55 to 64 years,2010 65 to 74 years,2010 75 years and over,2010 Median,2000 Under 18 years,2000 18 to 24 years,2000 25 to 34 years,2000 35 to 44 years,2000 45 to 54 years,2000 55 to 64 years,2000 65 to 74 years,2000 75 years and over
24900,"Greenwood, MS",Micropolitan Statistical Area,42914.00,20808.00,48.50,22106.00,51.50,94.13,48716.00,23597.00,48.40,25119.00,51.60,93.90,35.30,11034.00,4635.00,5647.00,4956.00,5934.00,5043.00,3078.00,2587.00,31.90,13915.00,6023.00,6325.00,6776.00,5780.00,3913.00,3002.00,2982.00
24940,"Greenwood, SC",Micropolitan Statistical Area,69661.00,32654.00,46.90,37007.00,53.10,88.24,66271.00,31088.00,46.90,35183.00,53.10,88.40,37.90,16507.00,7487.00,8470.00,8807.00,9407.00,8439.00,5546.00,4998.00,35.20,16879.00,6918.00,9149.00,9563.00,8614.00,6073.00,4830.00,4245.00
24980,"Grenada, MS",Micropolitan Statistical Area,21906.00,10336.00,47.20,11570.00,52.80,89.33,23263.00,10878.00,46.80,12385.00,53.20,87.80,39.40,5391.00,1903.00,2491.00,2847.00,3175.00,2822.00,1828.00,1449.00,35.70,6318.00,2096.00,2980.00,3417.00,2988.00,2124.00,1714.00,1626.00
25100,"Guymon, OK",Micropolitan Statistical Area,20640.00,10741.00,52.00,9899.00,48.00,108.51,20107.00,10343.00,51.40,9764.00,48.60,105.90,31.30,5940.00,2490.00,2941.00,2566.00,2554.00,2034.00,1150.00,965.00,30.40,5787.00,2556.00,2950.00,2892.00,2315.00,1551.00,1108.00,948.00
25220,"Hammond, LA",Micropolitan Statistical Area,121097.00,58800.00,48.60,62297.00,51.40,94.39,100588.00,48481.00,48.20,52107.00,51.80,93.00,33.60,30420.00,15516.00,16612.00,14183.00,16440.00,14123.00,8108.00,5695.00,32.30,27889.00,12770.00,13154.00,14723.00,13095.00,8267.00,6041.00,4649.00
25300,"Hannibal, MO",Micropolitan Statistical Area,38948.00,18995.00,48.80,19953.00,51.20,95.20,37915.00,18190.00,48.00,19725.00,52.00,92.20,40.20,9266.00,3269.00,4604.00,4625.00,5847.00,5154.00,3241.00,2942.00,37.70,9698.00,3379.00,4383.00,5678.00,5255.00,3442.00,2895.00,3185.00
25340,"Harriman, TN",Micropolitan Statistical Area,54181.00,26628.00,49.10,27553.00,50.90,96.64,51910.00,25150.00,48.40,26760.00,51.60,94.00,44.90,11285.00,3760.00,5261.00,6857.00,8479.00,8484.00,5655.00,4400.00,40.70,11595.00,3894.00,6265.00,7673.00,8055.00,6077.00,4639.00,3712.00
25380,"Harrisburg, IL",Micropolitan Statistical Area,24913.00,12170.00,48.80,12743.00,51.20,95.50,26733.00,12865.00,48.10,13868.00,51.90,92.80,41.70,5704.00,2076.00,2736.00,2957.00,3550.00,3305.00,2431.00,2154.00,39.90,6414.00,2202.00,2916.00,3807.00,3508.00,2820.00,2425.00,2641.00
25460,"Harrison, AR",Micropolitan Statistical Area,45233.00,22272.00,49.20,22961.00,50.80,97.00,42556.00,20723.00,48.70,21833.00,51.30,94.90,42.30,10321.00,3435.00,4954.00,5437.00,6488.00,6224.00,4712.00,3662.00,39.20,10265.00,3435.00,5065.00,6077.00,5863.00,4916.00,3678.00,3257.00
25580,"Hastings, NE",Micropolitan Statistical Area,37906.00,18877.00,49.80,19029.00,50.20,99.20,38190.00,18693.00,48.90,19497.00,51.10,95.90,38.80,9167.00,4212.00,4146.00,4124.00,5501.00,4750.00,2836.00,3170.00,37.20,9537.00,4108.00,4315.00,5613.00,5113.00,3295.00,2860.00,3349.00
25660,"Havre, MT",Micropolitan Statistical Area,16096.00,8122.00,50.50,7974.00,49.50,101.86,16673.00,8306.00,49.80,8367.00,50.20,99.30,35.10,4310.00,1729.00,1993.00,1700.00,2303.00,2023.00,1044.00,994.00,34.50,4707.00,1927.00,1792.00,2545.00,2289.00,1279.00,1097.00,1037.00
25700,"Hays, KS",Micropolitan Statistical Area,28452.00,14151.00,49.70,14301.00,50.30,98.95,27507.00,13461.00,48.90,14046.00,51.10,95.80,32.20,5981.00,5235.00,3885.00,2790.00,3603.00,3129.00,1719.00,2110.00,32.70,6164.00,5071.00,3179.00,3749.00,3391.00,2014.00,1947.00,1992.00
25720,"Heber, UT",Micropolitan Statistical Area,23530.00,11962.00,50.80,11568.00,49.20,103.41,15215.00,7731.00,50.80,7484.00,49.20,103.30,31.60,7980.00,1792.00,3301.00,3301.00,2911.00,2228.00,1240.00,777.00,29.50,5205.00,1505.00,2093.00,2318.00,1758.00,1052.00,739.00,545.00
25740,"Helena, MT",Micropolitan Statistical Area,74801.00,37114.00,49.60,37687.00,50.40,98.48,65765.00,32405.00,49.30,33360.00,50.70,97.10,41.80,17007.00,6174.00,8447.00,8765.00,12331.00,11715.00,5997.00,4365.00,38.40,17066.00,5252.00,7108.00,11145.00,11240.00,6386.00,4047.00,3521.00
25760,"Helena-West Helena, AR",Micropolitan Statistical Area,21757.00,10130.00,46.60,11627.00,53.40,87.12,26445.00,12129.00,45.90,14316.00,54.10,84.70,36.90,6113.00,1956.00,2423.00,2231.00,3085.00,2695.00,1834.00,1420.00,33.00,8513.00,2487.00,2772.00,3376.00,3114.00,2497.00,2003.00,1683.00
25780,"Henderson, NC",Micropolitan Statistical Area,45422.00,21319.00,46.90,24103.00,53.10,88.45,42954.00,20306.00,47.30,22648.00,52.70,89.70,38.60,11541.00,4191.00,5030.00,5890.00,6430.00,5919.00,3593.00,2828.00,35.00,11624.00,3829.00,6050.00,6316.00,5834.00,3886.00,3023.00,2392.00
25820,"Hereford, TX",Micropolitan Statistical Area,19372.00,9652.00,49.80,9720.00,50.20,99.30,18561.00,9068.00,48.90,9493.00,51.10,95.50,31.00,6241.00,1853.00,2583.00,2288.00,2313.00,1870.00,1154.00,1070.00,30.60,6181.00,1789.00,2329.00,2404.00,2113.00,1497.00,1191.00,1057.00
25900,"Hilo, HI",Micropolitan Statistical Area,185079.00,92821.00,50.20,92258.00,49.80,100.61,148677.00,74499.00,50.10,74178.00,49.90,100.40,40.90,42280.00,15486.00,22225.00,21382.00,27523.00,29349.00,15008.00,11826.00,38.60,38852.00,12200.00,16050.00,22838.00,24452.00,14166.00,10923.00,9196.00
25940,"Hilton Head Island-Beaufort, SC",Micropolitan Statistical Area,187010.00,92994.00,49.70,94016.00,50.30,98.91,141615.00,72071.00,50.90,69544.00,49.10,103.60,39.70,40489.00,19138.00,23822.00,20751.00,22122.00,24887.00,21808.00,13993.00,35.50,33684.00,16600.00,19497.00,19715.00,16557.00,14539.00,12602.00,8421.00
26020,"Hobbs, NM",Micropolitan Statistical Area,64727.00,33045.00,51.10,31682.00,48.90,104.30,55511.00,27795.00,50.10,27716.00,49.90,100.30,31.90,19028.00,6563.00,9466.00,7786.00,8454.00,6439.00,3781.00,3210.00,33.10,16687.00,5617.00,6818.00,8346.00,6754.00,4517.00,3886.00,2886.00
26140,"Homosassa Springs, FL",Micropolitan Statistical Area,141236.00,68359.00,48.40,72877.00,51.60,93.80,118085.00,56691.00,48.00,61394.00,52.00,92.30,54.00,22394.00,8021.00,9865.00,13079.00,19335.00,23501.00,24597.00,20444.00,52.60,20330.00,5374.00,9106.00,13507.00,14327.00,17431.00,20565.00,17445.00
26220,"Hood River, OR",Micropolitan Statistical Area,22346.00,11173.00,50.00,11173.00,50.00,100.00,20411.00,10148.00,49.70,10263.00,50.30,98.90,38.00,5807.00,1714.00,2772.00,3112.00,3434.00,2700.00,1383.00,1424.00,35.30,5709.00,1678.00,2727.00,3277.00,2804.00,1593.00,1276.00,1347.00
26260,"Hope, AR",Micropolitan Statistical Area,31606.00,15314.00,48.50,16292.00,51.50,94.00,33542.00,16240.00,48.40,17302.00,51.60,93.90,38.90,8009.00,2625.00,3783.00,3679.00,4566.00,3960.00,2797.00,2187.00,35.90,8955.00,3137.00,4218.00,4811.00,4298.00,3191.00,2510.00,2422.00
26340,"Houghton, MI",Micropolitan Statistical Area,38784.00,20930.00,54.00,17854.00,46.00,117.23,38317.00,20401.00,53.20,17916.00,46.80,113.90,34.30,7947.00,7643.00,4046.00,3730.00,4760.00,4664.00,3220.00,2774.00,34.80,8386.00,7036.00,3837.00,4797.00,4707.00,3507.00,2781.00,3266.00
26460,"Hudson, NY",Micropolitan Statistical Area,63096.00,31761.00,50.30,31335.00,49.70,101.36,63094.00,31394.00,49.80,31700.00,50.20,99.00,45.30,12807.00,4686.00,5917.00,7790.00,10600.00,9833.00,6199.00,5264.00,40.50,15184.00,4027.00,6979.00,9969.00,9657.00,6925.00,5264.00,5089.00
26480,"Humboldt, TN",Micropolitan Statistical Area,49683.00,23668.00,47.60,26015.00,52.40,90.98,48152.00,22744.00,47.20,25408.00,52.80,89.50,39.90,12399.00,3668.00,5709.00,6274.00,7277.00,6169.00,4225.00,3962.00,38.80,11538.00,3884.00,5867.00,7091.00,6427.00,4806.00,4260.00,4279.00
26500,"Huntingdon, PA",Micropolitan Statistical Area,45913.00,24278.00,52.90,21635.00,47.10,112.22,45586.00,23842.00,52.30,21744.00,47.70,109.60,41.20,9244.00,4455.00,5474.00,6156.00,6919.00,6207.00,4106.00,3352.00,37.70,9893.00,4599.00,6338.00,7049.00,6389.00,4570.00,3764.00,2984.00
26540,"Huntington, IN",Micropolitan Statistical Area,37124.00,18239.00,49.10,18885.00,50.90,96.58,38075.00,18537.00,48.70,19538.00,51.30,94.90,39.00,8795.00,3716.00,4259.00,4555.00,5779.00,4554.00,2901.00,2565.00,36.20,9948.00,3759.00,4686.00,6028.00,4994.00,3303.00,2507.00,2850.00
26660,"Huntsville, TX",Micropolitan Statistical Area,67861.00,40007.00,59.00,27854.00,41.00,143.63,61758.00,37163.00,60.20,24595.00,39.80,151.10,34.50,11318.00,13508.00,9586.00,9266.00,10004.00,7199.00,4103.00,2877.00,31.00,11116.00,14184.00,9433.00,9797.00,7319.00,4383.00,3154.00,2372.00
26700,"Huron, SD",Micropolitan Statistical Area,17398.00,8755.00,50.30,8643.00,49.70,101.30,17023.00,8363.00,49.10,8660.00,50.90,96.60,41.20,4219.00,1392.00,2013.00,1813.00,2705.00,2250.00,1349.00,1657.00,40.10,4199.00,1408.00,1630.00,2575.00,2353.00,1563.00,1555.00,1740.00
26740,"Hutchinson, KS",Micropolitan Statistical Area,64511.00,32315.00,50.10,32196.00,49.90,100.37,64790.00,32534.00,50.20,32256.00,49.80,100.90,39.90,15236.00,5888.00,7719.00,7100.00,9349.00,8225.00,5283.00,5711.00,38.20,15852.00,6027.00,7506.00,9939.00,8864.00,5984.00,5150.00,5468.00
26780,"Hutchinson, MN",Micropolitan Statistical Area,36651.00,18277.00,49.90,18374.00,50.10,99.47,34898.00,17304.00,49.60,17594.00,50.40,98.40,39.10,9265.00,2708.00,4471.00,4804.00,5506.00,4294.00,2816.00,2787.00,35.60,9684.00,2708.00,4724.00,5494.00,4505.00,2942.00,2270.00,2571.00
26860,"Indiana, PA",Micropolitan Statistical Area,88880.00,44200.00,49.70,44680.00,50.30,98.93,89605.00,43422.00,48.50,46183.00,51.50,94.00,38.30,16846.00,15519.00,9272.00,9619.00,12290.00,11390.00,7168.00,6776.00,36.20,18865.00,14874.00,9738.00,12509.00,12168.00,8128.00,6611.00,6712.00
26940,"Indianola, MS",Micropolitan Statistical Area,29450.00,15726.00,53.40,13724.00,46.60,114.59,34369.00,18450.00,53.70,15919.00,46.30,115.90,33.50,7147.00,3442.00,4737.00,3805.00,4133.00,3191.00,1655.00,1340.00,30.20,9594.00,4811.00,5221.00,5189.00,3986.00,2235.00,1673.00,1660.00
27020,"Iron Mountain, MI-WI",Micropolitan Statistical Area,30591.00,15138.00,49.50,15453.00,50.50,97.96,32560.00,16118.00,49.50,16442.00,50.50,98.00,46.10,6383.00,1989.00,2849.00,3576.00,5368.00,4528.00,2917.00,2981.00,40.30,8073.00,1994.00,3477.00,5373.00,4685.00,3097.00,2819.00,3042.00
27220,"Jackson, WY-ID",Micropolitan Statistical Area,31464.00,16512.00,52.50,14952.00,47.50,110.43,24250.00,12911.00,53.20,11339.00,46.80,113.90,35.50,7099.00,2367.00,5971.00,5055.00,4444.00,3766.00,1743.00,1019.00,34.00,5537.00,2276.00,4661.00,4358.00,3837.00,1869.00,1054.00,658.00
27300,"Jacksonville, IL",Micropolitan Statistical Area,40902.00,20480.00,50.10,20422.00,49.90,100.28,42153.00,20855.00,49.50,21298.00,50.50,97.90,41.00,8859.00,4015.00,4790.00,4733.00,6302.00,5302.00,3576.00,3325.00,38.00,9736.00,4509.00,4957.00,6506.00,5704.00,4119.00,3241.00,3381.00
27380,"Jacksonville, TX",Micropolitan Statistical Area,50845.00,25850.00,50.80,24995.00,49.20,103.42,46659.00,23449.00,50.30,23210.00,49.70,101.00,37.40,13173.00,4756.00,5989.00,6180.00,6862.00,6277.00,4212.00,3396.00,36.00,12276.00,4355.00,6010.00,6777.00,5842.00,4370.00,3551.00,3478.00
27420,"Jamestown, ND",Micropolitan Statistical Area,21100.00,10733.00,50.90,10367.00,49.10,103.53,21908.00,10758.00,49.10,11150.00,50.90,96.50,42.00,4331.00,2127.00,2463.00,2353.00,3317.00,2891.00,1603.00,2015.00,39.60,5005.00,2308.00,2204.00,3435.00,3097.00,1997.00,1879.00,1983.00
27460,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,134905.00,66509.00,49.30,68396.00,50.70,97.24,139750.00,68143.00,48.80,71607.00,51.20,95.20,40.90,29446.00,15268.00,13985.00,15494.00,20359.00,17972.00,11125.00,11256.00,37.90,34231.00,14338.00,15728.00,20990.00,19046.00,13045.00,11188.00,11184.00
27540,"Jasper, IN",Micropolitan Statistical Area,54734.00,27044.00,49.40,27690.00,50.60,97.67,52511.00,26033.00,49.60,26478.00,50.40,98.30,40.60,13549.00,3848.00,6269.00,7028.00,8847.00,6939.00,4402.00,3852.00,36.80,13928.00,4113.00,6693.00,8745.00,7084.00,4860.00,3719.00,3369.00
27660,"Jennings, LA",Micropolitan Statistical Area,31594.00,15467.00,49.00,16127.00,51.00,95.91,31435.00,15109.00,48.10,16326.00,51.90,92.50,37.70,8398.00,2672.00,3806.00,3769.00,4694.00,3670.00,2451.00,2134.00,34.50,9213.00,2871.00,3845.00,4727.00,3730.00,2872.00,2288.00,1889.00
27700,"Jesup, GA",Micropolitan Statistical Area,30099.00,15719.00,52.20,14380.00,47.80,109.31,26565.00,13816.00,52.00,12749.00,48.00,108.40,37.60,7461.00,2534.00,3963.00,4353.00,4320.00,3606.00,2264.00,1598.00,35.50,6891.00,2279.00,3882.00,4284.00,3764.00,2448.00,1817.00,1200.00
27940,"Juneau, AK",Micropolitan Statistical Area,31275.00,15950.00,51.00,15325.00,49.00,104.08,30711.00,15469.00,50.40,15242.00,49.60,101.50,38.10,7336.00,2775.00,4327.00,4326.00,5441.00,4435.00,1722.00,913.00,35.30,8417.00,2473.00,4286.00,5781.00,5514.00,2372.00,1084.00,784.00
27980,"Kahului-Wailuku, HI",Micropolitan Statistical Area,154834.00,77587.00,50.10,77247.00,49.90,100.44,128094.00,64329.00,50.20,63765.00,49.80,100.90,39.60,35815.00,11640.00,20511.00,21309.00,24262.00,21494.00,11234.00,8569.00,36.80,32711.00,9911.00,17723.00,21891.00,19823.00,11406.00,7715.00,6914.00
28060,"Kalispell, MT",Micropolitan Statistical Area,90928.00,45276.00,49.80,45652.00,50.20,99.18,74471.00,36911.00,49.60,37560.00,50.40,98.30,41.20,21254.00,6723.00,10839.00,10903.00,14430.00,13676.00,7476.00,5627.00,39.00,19287.00,5508.00,8021.00,12360.00,12280.00,7359.00,5102.00,4554.00
28180,"Kapaa, HI",Micropolitan Statistical Area,67091.00,33701.00,50.20,33390.00,49.80,100.93,58463.00,29252.00,50.00,29211.00,50.00,100.10,41.30,15223.00,4910.00,8141.00,8372.00,10239.00,10221.00,5347.00,4638.00,38.40,15443.00,4138.00,6753.00,9152.00,9434.00,5474.00,4115.00,3954.00
28260,"Kearney, NE",Micropolitan Statistical Area,52591.00,26025.00,49.50,26566.00,50.50,97.96,49141.00,24107.00,49.10,25034.00,50.90,96.30,33.30,12641.00,7673.00,7020.00,5780.00,6877.00,5835.00,3320.00,3445.00,31.30,12408.00,7980.00,6292.00,6852.00,6033.00,3549.00,2834.00,3193.00
28300,"Keene, NH",Micropolitan Statistical Area,77117.00,37601.00,48.80,39516.00,51.20,95.15,73825.00,35944.00,48.70,37881.00,51.30,94.90,40.70,15112.00,10664.00,7872.00,9224.00,12040.00,10863.00,6086.00,5256.00,37.60,17197.00,8674.00,8212.00,11721.00,11012.00,6923.00,5306.00,4780.00
28340,"Kendallville, IN",Micropolitan Statistical Area,47536.00,23785.00,50.00,23751.00,50.00,100.14,46275.00,23310.00,50.40,22965.00,49.60,101.50,37.10,12850.00,3947.00,5723.00,6214.00,7061.00,5800.00,3204.00,2737.00,33.30,13424.00,4251.00,6626.00,7243.00,5979.00,3650.00,2681.00,2421.00
28380,"Kennett, MO",Micropolitan Statistical Area,31953.00,15344.00,48.00,16609.00,52.00,92.38,33155.00,15668.00,47.30,17487.00,52.70,89.60,39.30,8084.00,2628.00,3610.00,3916.00,4424.00,4023.00,2936.00,2332.00,37.80,8613.00,2697.00,4019.00,4587.00,4177.00,3598.00,2687.00,2777.00
28500,"Kerrville, TX",Micropolitan Statistical Area,49625.00,24068.00,48.50,25557.00,51.50,94.17,43653.00,20921.00,47.90,22732.00,52.10,92.00,47.30,10014.00,3929.00,4524.00,4894.00,6807.00,7143.00,6215.00,6099.00,43.80,9893.00,2941.00,4008.00,5678.00,5344.00,4931.00,5349.00,5509.00
28540,"Ketchikan, AK",Micropolitan Statistical Area,13477.00,6911.00,51.30,6566.00,48.70,105.25,14070.00,7189.00,51.10,6881.00,48.90,104.50,38.40,3227.00,1170.00,1817.00,1699.00,2299.00,1898.00,837.00,530.00,36.00,3964.00,1058.00,1784.00,2629.00,2297.00,1229.00,640.00,469.00
28580,"Key West, FL",Micropolitan Statistical Area,73090.00,38962.00,53.30,34128.00,46.70,114.16,79589.00,42379.00,53.20,37210.00,46.80,113.90,46.40,11001.00,5001.00,8885.00,9887.00,12876.00,12971.00,7696.00,4773.00,42.60,13605.00,4999.00,10260.00,14493.00,14647.00,9937.00,6779.00,4869.00
28620,"Kill Devil Hills, NC",Micropolitan Statistical Area,33920.00,16956.00,50.00,16964.00,50.00,99.95,29967.00,15098.00,50.40,14869.00,49.60,101.50,43.60,6792.00,2196.00,4078.00,4545.00,5796.00,5346.00,3171.00,1996.00,40.40,6411.00,1898.00,3872.00,5347.00,4817.00,3498.00,2603.00,1521.00
28780,"Kingsville, TX",Micropolitan Statistical Area,32477.00,16549.00,51.00,15928.00,49.00,103.90,31963.00,16069.00,50.30,15894.00,49.70,101.10,29.10,8152.00,5853.00,4398.00,3489.00,3660.00,3185.00,2121.00,1619.00,29.30,8721.00,5006.00,4747.00,4021.00,3501.00,2584.00,1877.00,1506.00
28820,"Kinston, NC",Micropolitan Statistical Area,59495.00,28397.00,47.70,31098.00,52.30,91.31,59648.00,28312.00,47.50,31336.00,52.50,90.30,41.00,14332.00,4758.00,6533.00,7006.00,9142.00,8210.00,5176.00,4338.00,38.10,15079.00,4696.00,7265.00,9214.00,8632.00,6028.00,4887.00,3847.00
28860,"Kirksville, MO",Micropolitan Statistical Area,30038.00,14359.00,47.80,15679.00,52.20,91.58,29147.00,13716.00,47.10,15431.00,52.90,88.90,30.40,6112.00,7133.00,2950.00,2979.00,3637.00,3147.00,2188.00,1892.00,29.80,5823.00,7117.00,3157.00,3574.00,3204.00,2386.00,1832.00,2054.00
28900,"Klamath Falls, OR",Micropolitan Statistical Area,66380.00,33051.00,49.80,33329.00,50.20,99.17,63775.00,31907.00,50.00,31868.00,50.00,100.10,41.70,14803.00,6216.00,7074.00,7622.00,9324.00,9990.00,6420.00,4931.00,38.20,16470.00,5470.00,7259.00,8997.00,9538.00,6521.00,5192.00,4328.00
28980,"Kodiak, AK",Micropolitan Statistical Area,13592.00,7197.00,53.00,6395.00,47.00,112.54,13913.00,7362.00,52.90,6551.00,47.10,112.40,32.50,3894.00,1325.00,2023.00,1790.00,2130.00,1515.00,641.00,274.00,31.60,4514.00,1158.00,2062.00,2662.00,1984.00,860.00,449.00,224.00
29060,"Laconia, NH",Micropolitan Statistical Area,60088.00,29480.00,49.10,30608.00,50.90,96.31,56325.00,27742.00,49.30,28583.00,50.70,97.10,44.70,12481.00,4007.00,6189.00,7663.00,10149.00,9542.00,5457.00,4600.00,40.10,13319.00,3793.00,6377.00,9446.00,8984.00,5910.00,4505.00,3991.00
29220,"La Follette, TN",Micropolitan Statistical Area,40716.00,19861.00,48.80,20855.00,51.20,95.23,39854.00,19199.00,48.20,20655.00,51.80,93.00,41.70,8949.00,3119.00,4517.00,5613.00,5835.00,5672.00,4216.00,2795.00,38.30,9127.00,3400.00,5469.00,5681.00,5539.00,4605.00,3399.00,2634.00
29260,"La Grande, OR",Micropolitan Statistical Area,25748.00,12678.00,49.20,13070.00,50.80,97.00,24530.00,11955.00,48.70,12575.00,51.30,95.10,40.00,5797.00,2849.00,2963.00,2580.00,3498.00,3753.00,2261.00,2047.00,37.70,6046.00,2972.00,2498.00,3261.00,3768.00,2370.00,1790.00,1825.00
29300,"LaGrange, GA",Micropolitan Statistical Area,67044.00,32215.00,48.10,34829.00,51.90,92.49,58779.00,28010.00,47.70,30769.00,52.30,91.00,36.30,17802.00,6395.00,8213.00,8867.00,9550.00,7914.00,4519.00,3784.00,34.60,16373.00,5402.00,7989.00,8722.00,8017.00,4875.00,3821.00,3580.00
29380,"Lake City, FL",Micropolitan Statistical Area,67531.00,34951.00,51.80,32580.00,48.20,107.28,56513.00,28656.00,50.70,27857.00,49.30,102.90,39.90,15193.00,6639.00,8200.00,8075.00,10210.00,8824.00,6043.00,4347.00,37.30,14337.00,5091.00,6934.00,8700.00,7715.00,5827.00,4547.00,3362.00
29500,"Lamesa, TX",Micropolitan Statistical Area,13833.00,7815.00,56.50,6018.00,43.50,129.86,14985.00,8305.00,55.40,6680.00,44.60,124.30,33.40,3422.00,1415.00,2347.00,1634.00,1727.00,1355.00,983.00,950.00,35.60,3837.00,1332.00,2185.00,2421.00,1885.00,1187.00,1097.00,1041.00
29580,"Lancaster, SC",Micropolitan Statistical Area,76652.00,37762.00,49.30,38890.00,50.70,97.10,61351.00,30393.00,49.50,30958.00,50.50,98.20,39.70,17831.00,5967.00,9431.00,10799.00,10641.00,10246.00,7218.00,4519.00,35.90,15595.00,5272.00,8914.00,9648.00,8547.00,5962.00,4134.00,3279.00
29660,"Laramie, WY",Micropolitan Statistical Area,36299.00,18897.00,52.10,17402.00,47.90,108.59,32014.00,16529.00,51.60,15485.00,48.40,106.70,26.80,6037.00,10480.00,5971.00,3329.00,3718.00,3598.00,1794.00,1372.00,26.70,5894.00,9022.00,4593.00,3748.00,3945.00,2166.00,1406.00,1240.00
29780,"Las Vegas, NM",Micropolitan Statistical Area,29393.00,14661.00,49.90,14732.00,50.10,99.52,30126.00,14809.00,49.20,15317.00,50.80,96.70,40.70,6462.00,3186.00,3192.00,3241.00,4581.00,4262.00,2732.00,1737.00,35.10,8269.00,3272.00,3495.00,4652.00,4085.00,2823.00,1931.00,1599.00
29860,"Laurel, MS",Micropolitan Statistical Area,84823.00,41250.00,48.60,43573.00,51.40,94.67,83107.00,40072.00,48.20,43035.00,51.80,93.10,37.60,21471.00,8098.00,10390.00,10238.00,11802.00,10341.00,6894.00,5589.00,35.70,21832.00,8564.00,10448.00,12140.00,10706.00,7656.00,6459.00,5302.00
29900,"Laurinburg, NC",Micropolitan Statistical Area,36157.00,17466.00,48.30,18691.00,51.70,93.45,35998.00,16886.00,46.90,19112.00,53.10,88.40,38.40,9073.00,3315.00,4124.00,4589.00,5219.00,4923.00,2822.00,2092.00,34.60,10117.00,3435.00,4616.00,5313.00,5124.00,3311.00,2261.00,1821.00
29980,"Lawrenceburg, TN",Micropolitan Statistical Area,41869.00,20432.00,48.80,21437.00,51.20,95.31,39926.00,19380.00,48.50,20546.00,51.50,94.30,39.70,10529.00,3354.00,4623.00,5487.00,5946.00,5192.00,3767.00,2971.00,36.20,10453.00,3351.00,5404.00,5796.00,5111.00,4074.00,3083.00,2654.00
30060,"Lebanon, MO",Micropolitan Statistical Area,35571.00,17527.00,49.30,18044.00,50.70,97.13,32513.00,15955.00,49.10,16558.00,50.90,96.40,39.30,8907.00,2857.00,4239.00,4359.00,5302.00,4351.00,3188.00,2368.00,36.60,8675.00,2727.00,3999.00,5055.00,4213.00,3248.00,2478.00,2118.00
30100,"Lebanon, NH-VT",Micropolitan Statistical Area,174724.00,86266.00,49.40,88458.00,50.60,97.52,167387.00,82189.00,49.10,85198.00,50.90,96.50,43.30,33682.00,18721.00,18517.00,20409.00,28711.00,26506.00,15398.00,12780.00,38.90,38520.00,16646.00,18964.00,26755.00,26194.00,16650.00,12349.00,11309.00
30220,"Levelland, TX",Micropolitan Statistical Area,22935.00,11297.00,49.30,11638.00,50.70,97.07,22716.00,11146.00,49.10,11570.00,50.90,96.30,33.60,6227.00,2789.00,2793.00,2461.00,3191.00,2547.00,1641.00,1286.00,33.30,6618.00,2682.00,2523.00,3352.00,2718.00,1957.00,1543.00,1323.00
30260,"Lewisburg, PA",Micropolitan Statistical Area,44947.00,24711.00,55.00,20236.00,45.00,122.11,41624.00,23036.00,55.30,18588.00,44.70,123.90,38.50,8310.00,6273.00,5757.00,6440.00,6444.00,5069.00,3303.00,3351.00,35.80,8366.00,5785.00,6124.00,6752.00,5377.00,3636.00,2756.00,2828.00
30280,"Lewisburg, TN",Micropolitan Statistical Area,30617.00,14965.00,48.90,15652.00,51.10,95.61,26767.00,13069.00,48.80,13698.00,51.20,95.40,38.90,7550.00,2410.00,3781.00,4189.00,4622.00,4047.00,2321.00,1697.00,36.30,6844.00,2341.00,3657.00,4350.00,3782.00,2432.00,1735.00,1626.00
